site1_index,site2_index,site1_element,site2_element,bond_distance,site1_coord_num,site2_coord_num,delta_electronegativity,delta_ionic_radius,sum_covalent_radii,avg_bader_charge,delta_bader_charge,bond_midpoint_density,bond_density_laplacian,bond_midpoint_elf,elf_type,bond_charge_transfer,bond_elf_from_0simplex,bond_elf_asymmetry,bond_density_from_0simplex,bond_density_gradient,bond_effective_charge,bond_charge_imbalance,lie_algebra_incompatibility,quotient_algebra_orbit_size,pseudo_symplectic_coupling,tensor_algebraic_environment_alignment,lie_algebraic_bond_alignment_a,lie_algebraic_bond_alignment_b,lie_algebraic_bond_alignment_c,delta_structure_chemistry_incompatibility,bond_ends_anisotropy_mismatch
18,10,I,Pb,3.264233317857111,5,6,0.8600000000000001,1.0100000000000002,2.77,0.17596100000000092,1.5162520000000086,0.18879283762848076,0.007368244196633409,0.3421718771541742,standard,1.5162520000000086,0.1393219279184524,0.07696163789549622,5172.2109619226785,1119.7635868034654,0.17596100000000092,0.9999999999993404,11.891096186713737,16,1.1205478841966066,0.5819757880970856,0.38776488019644295,0.3141043906837964,0.26521650321819223,0.3992905469088581,0.036937230420473255
18,5,I,Cs,4.004735667564375,5,9,1.87,0.42000000000000015,3.65,0.11606349999999921,1.3964570000000052,0.04834301428192207,0.0036451679608200047,0.0571628093271874,standard,1.3964570000000052,0.20428645360129255,0.05296741347018408,4427.411206257209,540.7523184055157,0.11606349999999921,0.9999999999992838,29.05833785862991,16,1.1254775744599275,0.8089317572026824,0.32437860162963184,0.25142620867964177,0.4028998544040861,1.151759675473971,0.02115318139662703
18,1,I,Cs,4.004737803932958,5,9,1.87,0.42000000000000015,3.65,0.11606349999999921,1.3964570000000052,0.04834270833608087,0.003645144636396599,0.05716203229043489,standard,1.3964570000000052,0.20428645360127617,0.0529674134701513,4427.411206248342,540.7520299311997,0.11606349999999921,0.9999999999992838,29.05833785862139,16,1.1254775910218695,0.8089317572026496,0.3243787964492217,0.2514261995545502,0.4028995769304962,1.151759675473864,0.021153181396637688
18,0,I,Cs,4.075441502562179,5,9,1.87,0.42000000000000015,3.65,0.11606349999999921,1.3964570000000052,0.043800749578612574,0.0029745336659169055,0.06726771302806611,standard,1.3964570000000052,0.2042864536012931,0.05296741347018519,4427.411206257168,531.3706736988262,0.11606349999999921,0.9999999999992838,29.05833785863033,16,1.123944790509889,0.8089317572026952,0.2431167344346066,0.3362672373268177,0.40606685483979865,1.151759675474006,0.02115318139662714
19,15,I,Pb,3.2642083509807014,5,6,0.8600000000000001,1.0100000000000002,2.77,0.17596100000000092,1.5162520000000086,0.18880072069045772,0.014249045858545644,0.3421804919113222,standard,1.5162520000000086,0.13932192791846199,0.076961637895516,5172.210961918674,1119.772151517058,0.17596100000000092,0.9999999999993404,11.891096186708962,16,1.1234174822929839,0.5819757880971252,0.3877620704541109,0.31410575780653693,0.26521686777803677,0.399290546908857,0.03693723042046171
19,11,I,Pb,3.2642333178569136,5,6,0.8600000000000001,1.0100000000000002,2.77,0.17596100000000092,1.5162520000000086,0.18879283762854396,0.007368244196632645,0.3421718771542525,standard,1.5162520000000086,0.13932192791846146,0.07696163789551709,5172.210961915381,1119.7635868047482,0.17596100000000092,0.9999999999993404,11.891096186715128,16,1.120547884196604,0.5819757880973162,0.387764880196437,0.31410439068379437,0.26521650321819656,0.399290546909044,0.03693723042046604
19,4,I,Cs,4.004735667564523,5,9,1.87,0.42000000000000015,3.65,0.11606349999999921,1.3964570000000052,0.04834301428190861,0.005730405701169992,0.057162809327174775,standard,1.3964570000000052,0.20428645360128675,0.052967413470133506,4427.411206243552,540.7523184033103,0.11606349999999921,0.9999999999992838,29.05833785861972,16,1.125945525783723,0.8089317572026498,0.32437860162965415,0.25142620867963755,0.4028998544040621,1.1517596754738877,0.02115318139662581
19,0,I,Cs,4.0047378039330015,5,9,1.87,0.42000000000000015,3.65,0.11606349999999921,1.3964570000000052,0.048342708336077456,0.003645144636397165,0.05716203229045308,standard,1.3964570000000052,0.20428645360130285,0.0529674134701657,4427.411206252527,540.7520299379187,0.11606349999999921,0.9999999999992838,29.058337858626615,16,1.1254775910218686,0.8089317572026855,0.32437879644922263,0.251426199554557,0.4028995769304782,1.1517596754740027,0.021153181396615373
19,1,I,Cs,4.075441502562462,5,9,1.87,0.42000000000000015,3.65,0.11606349999999921,1.3964570000000052,0.04380074957859176,0.002974533665914851,0.06726771302803844,standard,1.3964570000000052,0.2042864536012859,0.05296741347013181,4427.411206243702,531.3706736967356,0.11606349999999921,0.9999999999992838,29.05833785861767,16,1.12394479050989,0.8089317572026399,0.2431167344346066,0.3362672373268346,0.406066854839774,1.1517596754738606,0.02115318139662592
20,13,I,Pb,3.296475297374934,5,6,0.8600000000000001,1.0100000000000002,2.77,0.19668100000000166,1.4748120000000071,0.17956540597833182,0.013809612119710624,0.33872999110920105,standard,1.4748120000000071,0.1397997357414666,0.07791766161674961,4959.256842600544,1238.012567561661,0.19668100000000166,0.9999999999993219,2.651373635776087,16,1.1228856987996167,0.55227838139216,0.3834171154209365,0.32828913070515364,0.2575371732976121,0.2727327998345608,0.05582494757589829
