atom_index_i,atom_index_j,atom_index_k,atom_symbol_i,atom_symbol_j,atom_symbol_k,triangle_area,bond_angle_variance,triangle_shape_factor,avg_atomic_incompatibility,variance_atomic_incompatibility,avg_bader_charge,variance_bader_charge,avg_vectorial_asymmetry,max_vectorial_asymmetry,avg_bond_alignment,variance_bond_alignment,avg_bond_gradient,max_bond_gradient,avg_bond_distance,variance_bond_distance,geometric_centroid_density,geometric_centroid_elf,geometric_centroid_laplacian_of_density,structural_tensor_product_trace,total_density_gradient_flux,point_group_reduction_factor,structure_tensor_normal_projection,hierarchical_stress_flow
5,19,31,Cs,Br,Br,8.846552158163469,0.1370778389040189,0.891518811420827,1.0207653562800865,0.2077332138226218,-0.16858933333333206,0.5652283076302237,8.762929888830072e-29,2.335028279454195e-28,0.8091863732269635,0.0011564860988265225,2106.738394388859,2106.738394388864,4.206317191597293,7.888609052210118e-31,0.015638558382922364,0.04196844399656304,0.0020176773298793416,199395.1612219455,-7.758545113110288e-11,0.6,106.15862589796166,4.613237661127819e-13
2,26,28,Cs,Br,Br,7.661338904873611,0.5483113556160754,0.6461709275204174,0.8692409572963026,0.007157272208956099,-0.16858866666666708,0.5652286620402227,1.1538114686917677e-28,1.692413826117184e-28,0.7112012787823334,0.0008690321248698398,2106.7383900576624,2106.738396079438,4.206317191597292,7.888609052210118e-31,0.17374110539399482,0.6915598692838315,0.018388505605468248,177240.143308396,375.5321524677221,0.6,129.74943165306414,4.886415967306944e-13
7,19,33,Cs,Br,Br,7.661338904873617,1.9721522630525295e-31,1.0,1.2326352045997142,0.36395307700571783,-0.16858933333333206,0.5652283076302237,2.273234175211882e-28,5.1749275382498365e-28,0.7695367555947281,0.03433282535904694,2106.7383926897,2106.7383926897005,4.206317191597293,7.888609052210118e-31,0.012146137642874817,0.008992648707447043,0.0010617969126845647,177240.14330839607,759.7458550140185,0.6,129.7494316530642,2.4598576326302713e-13
7,31,35,Cs,Br,Br,7.661338904873614,2.1364982849735735e-31,0.9999999999999997,1.2209599215025146,0.36066215007642827,-0.16858933333333206,0.5652283076302237,2.098370007887891e-28,5.1749275382498365e-28,0.7117720791759874,0.00026615031908405794,2106.738392689698,2106.738392689704,4.206317191597293,3.944304526105059e-31,0.012146137642875221,0.008992648707447036,0.0010617969126832574,177240.14330839625,1519.4917100282173,0.6,129.74943165306425,2.3217182778459186e-13
2,18,24,Cs,Br,Br,8.846552158163469,0.13707783890401895,0.8915188114208267,0.8934331176857245,0.013790876171836242,-0.1685883333333346,0.5652283076302237,6.811523096468448e-29,1.692413826117184e-28,0.5939442610997827,0.0,2106.738384035859,2106.738384035862,4.206317191597293,7.888609052210118e-31,0.015549202507668902,0.03566828751105766,0.0019041108340722471,199395.16122194548,9353.008787713912,0.6,106.15862589796156,4.703273664003833e-13
7,23,31,Cs,Br,Br,7.661338904873612,0.5483113556160757,0.6461709275204172,1.2276014642349364,0.3559476132331701,-0.16858933333333206,0.5652283076302237,1.8354163728142205e-28,5.1749275382498365e-28,0.7025657016111024,5.051991874682185e-05,2106.7383926896996,2106.738392689708,4.206317191597293,3.944304526105059e-31,0.17374101236923503,0.6915601283032954,0.01610166087806207,177240.14330839616,-759.7458550141102,0.6,129.74943165306422,3.174095290620321e-13
11,25,27,Pb,Br,Br,4.423276079081738,0.1370778389040188,0.8915188114208268,0.8773458375223564,0.06755284485827101,-0.06472533333333293,0.8076650006202248,8.822094456721648e-29,1.84790667048022e-28,0.9059888103647133,0.004937175330305595,658.9482218818283,658.9482303979249,2.9743154100000013,1.7749370367472766e-30,0.13948943706635097,0.183445679272388,0.01458220515972695,44310.035827099025,1522.3137406522212,0.6,88.4655215816347,6.610073276157842e-14
4,15,39,Cs,Pb,Br,6.255457021157877,0.15632602640857354,0.8548952345520054,1.2481392236672304,0.5057223792105202,0.4668893333333344,0.6972348123722231,1.0452406994178406e-28,1.792686407114749e-28,0.7682588685821552,0.008451881148190489,1382.8433132399296,2106.738396082001,3.590316300798647,0.3794570974647244,0.05558406870785322,0.33519664386091574,0.004150276298385781,110775.08956774756,2300.076402715992,0.42857142857142855,123.85173021428854,3.134724586202801e-13
13,15,32,Pb,Pb,Br,2.64172276054353e-15,2.1932454224643023,0.0,0.9950991098375713,0.04453879103526029,0.5707530000000011,0.8076645769680039,8.026659710623795e-29,1.84790667048022e-28,0.5773502691896257,6.162975822039155e-33,658.9482133656752,658.9482133656861,2.974315409999999,4.930380657631324e-31,2246.5336124492014,0.21284774170673423,-5972.671492572823,27693.772391936895,0.0,0.42857142857142855,0.0,0.0
0,2,24,Cs,Cs,Br,8.846552158163467,0.13707783890401895,0.8915188114208266,1.3982293982073906,0.3868974501203064,0.36302633333333273,0.5652283076302237,8.471001271681987e-29,1.692413826117184e-28,0.6182358394563173,0.000590080779051661,2106.7383848891036,2106.738385742351,4.206317191597293,7.888609052210118e-31,0.0216963085041326,0.18653514040718708,0.001800233326522258,443100.3582709898,4806.037165962947,0.42857142857142855,159.23793884694237,4.714426401841716e-13
2,8,16,Cs,Pb,Br,6.2554570211578735,0.15632602640857365,0.8548952345520056,0.8814996812085204,0.05231025852158439,0.46688966666666687,0.6972340343102249,6.00294066861691e-29,1.692413826117184e-28,0.750416467757115,0.007388910360268314,1382.8432987008266,2106.7383840358825,3.590316300798646,0.37945709746472545,0.05558408071710698,0.3351832180474676,0.004150179850340149,110775.08956774745,3086.865367502474,0.42857142857142855,123.85173021428858,1.9806057457190305e-13
1,17,31,Cs,Br,Br,7.661338904873611,0.5483113556160756,0.6461709275204177,1.1145707379737342,0.2939124423361226,-0.16858866666666708,0.5652286620402228,7.283815691540675e-29,1.9050990861087435e-28,0.6753813269755093,0.008018419669897544,2106.738390062884,2106.738396084657,4.206317191597292,0.0,0.1737411053939902,0.6915598692838202,0.018388505605474392,177240.14330839596,-30441.413481190386,0.6,129.7494316530642,3.6707195262711864e-13
0,13,21,Cs,Pb,Br,6.255457021157872,0.15632602640857382,0.8548952345520057,1.472145344468716,0.35241440778675787,0.46688966666666687,0.6972340343102249,3.618482756512386e-29,5.471472591403753e-29,0.8167340692364168,0.023419527733615293,1382.8432995540002,2106.7383857423515,3.590316300798645,0.3794570974647263,0.05558408932396108,0.3352005700765428,0.004150184964415436,110775.08956774743,-2981.4951197192354,0.42857142857142855,123.85173021428855,3.59348681196595e-13
0,32,34,Cs,Br,Br,7.661338904873608,3.2869204384208823e-32,1.0,1.3350518678990368,0.43959946401034306,-0.1685883333333346,0.5652283076302237,1.0277783564753093e-28,1.84790667048022e-28,0.7964999843537739,0.02890689137793765,2106.7383857423665,2106.7383857423697,4.206317191597291,7.888609052210118e-31,0.012146143478094076,0.008993786747193784,0.001061781334795212,177240.14330839601,-16958.5043054105,0.6,129.74943165306416,2.875707502612695e-13
6,10,36,Cs,Pb,Br,6.255457021157875,0.1563260264085737,0.8548952345520054,1.3651545549196118,0.24416071623697075,0.4668890000000019,0.6972345272046682,1.2984359679822864e-28,3.473267319653618e-28,0.8639536968702166,0.010935761744549544,1382.8433123916275,2106.738394385318,3.590316300798647,0.37945709746472683,0.05558406117801099,0.335183077969083,0.004150272969882626,110775.08956774753,-1498.3451785845405,0.42857142857142855,123.85173021428852,2.877288949126099e-13
7,12,30,Cs,Pb,Br,6.255457021157875,0.1563260264085736,0.8548952345520054,1.453027229680272,0.1949012168192259,0.4668890000000019,0.6972345272046682,1.7492990573275935e-28,5.1749275382498365e-28,0.7642398423324073,0.03492771254949109,1382.843311543781,2106.7383926897123,3.5903163007986465,0.37945709746472495,0.05558405213237975,0.33516970769748855,0.004150274222248784,110775.08956774755,2.4535127889742704e-11,0.42857142857142855,123.8517302142886,3.096705306975211e-13
4,30,33,Cs,Br,Br,8.846552158163465,0.13707783890401876,0.8915188114208272,1.422778727212048,0.34387824065323264,-0.16858899999999957,0.5652290164499997,1.1353023194305727e-28,1.792686407114749e-28,0.6312158738601907,3.517708747406056e-05,2106.7383960820102,2106.738396082016,4.206317191597291,3.944304526105059e-31,0.01563860932330432,0.04197082836616266,0.0021069481085169185,199395.16122194543,-3.5124476315658406e-11,0.6,106.15862589796164,4.4331700241123836e-13
6,22,28,Cs,Br,Br,7.105427357601002e-15,2.193245422464302,0.0,1.1262806781728558,0.41638678010343005,-0.16858866666666708,0.5652275988108921,1.3089541133852333e-28,3.473267319653618e-28,0.9326166205989332,0.0006667810928691015,2106.7383823417636,2106.738382341765,4.206317191597293,0.0,11108.143488293348,0.2168602946857657,-49547.543032971356,199395.16122194557,0.0,0.6,0.0,0.0
4,22,29,Cs,Br,Br,7.661338904873613,0.5483113556160762,0.6461709275204173,1.2380530442227613,0.5273375895007038,-0.1685883333333346,0.5652283076302237,8.092398119392212e-29,1.792686407114749e-28,0.8968489223137531,0.004630443478050551,2106.738384038445,2106.738384038452,4.206317191597293,7.888609052210118e-31,0.17374122280183302,0.6915727527345552,0.016101454471937268,177240.143308396,-1651.0604864537108,0.6,129.74943165306416,4.847252901649228e-13
